,red_text,black_text,color,temp,service
136,,"Εὐφραίνου, ἀγάλλου, ἡ θεία πύλη τοῦ φωτός· ὁ γὰρ δύνας ἐν τάφῳ, Ἰησοῦς ἀνέτειλε, λάμψας ἡλίου φαιδρότερον, καὶ τοὺς πιστοὺς πάντας καταυγάσας, θεοχαρίτωτε Δέσποινα.",black,,
137,Καταβασία,,red,,
138,,"Φωτίζου, φωτίζου ἡ νέα Ἱερουσαλήμ· ἡ γὰρ δόξα Κυρίου ἐπὶ σὲ ἀνέτειλε. Χόρευε νῦν, καὶ ἀγάλλου Σιών· σὺ δὲ ἁγνή, τέρπου, Θεοτόκε, ἐν τῇ ἐγέρσει τοῦ τόκου σου.",black,,
139,,Χριστὸς ἀνέστη...,black,,
140,γ',,red,,
141,,"Ἀναστὰς ὁ Ἰησοῦς ἀπὸ τοῦ τάφου καθὼς προεῖπεν, ἔδωκεν ἡμῖν τὴν αἰώνιον ζωὴν καὶ μέγα ἔλεος.",black,,
142,"Εἶτα, Συναπτὴ μικρὰ μεθ' ἣν Ἐκφώνησις",,red,,
143,"Ὅτι σὲ αἰνοῦσι πᾶσαι αἱ Δυνάμεις τῶν οὐρανῶν, καὶ σοὶ τὴν δόξαν ἀναπέμπουσι, τῷ Πατρὶ καὶ τῷ Υἱῷ καὶ τῷ Ἁγίῳ Πνεύματι, νῦν καὶ ἀεὶ καὶ εἰς τοὺς αἰῶνας τῶν αἰώνων.",,red,,
144,Ἐξαποστειλάριον αὐτόμελον Ἦχος β',,red,,
145,,"Σαρκὶ ὑπνώσας ὡς θνητός, ὁ Βασιλεὺς καὶ Κύριος, τριήμερος ἐξανέστης, Ἀδὰμ ἐγείρας ἐκ φθορᾶς, καὶ καταργήσας θάνατον, Πάσχα τῆς ἀφθαρσίας, τοῦ κόσμου σωτήριον.",black,,
146,ΨΑΛΜΟΣ ΡΜΗ' (148) Ἦχος α',,red,,
147,,Πᾶσα πνοὴ αἰνεσάτω τὸν Κύριον. Αἰνεῖτε τὸν Κύριον ἐκ τῶν οὐρανῶν αἰνεῖτε αὺτὸν ἐν τοῖς ὑψἰστοις· Σοὶ πρέπει ὕμνος τῷ Θεῷ.,black,,
148,,"Αἰνεῖτε αὐτὸν πάντες οἱ Ἄγγελοι αὐτοῦ· αἰνεῖτε αὐτὸν, πᾶσαι αἱ Δυνάμεις αὐτοῦ· Σοὶ πρέπει ὕμνος τῷ Θεῷ.",black,,
149,,"Αἰνεῖτε αὐτόν, ἥλιος καὶ σελήνη, αἰνεῖτε αὐτόν, πάντα τὰ ἄστρα καὶ τὸ φῶς.",black,,
150,,"Αἰνεῖτε αὐτόν, οἱ οὐρανοὶ τῶν οὐρανῶν, καὶ τὸ ὕδωρ τὸ ὑπεράνω τῶν οὐρανῶν.",black,,
151,,"Αἰνεσάτωσαν τὸ ὄνομα Κυρίου, ὅτι αὐτὸς εἶπε, καὶ ἐγενήθησαν, αὐτὸς ἐνετείλατο, καὶ ἐκτίσθησαν.",black,,
152,,"Ἔστησεν αὐτὰ εἰς τὸν αἰῶνα, καὶ εἰς τὸν αἰῶνα τοῦ αἰῶνος, πρόσταγμα ἔθετο, καὶ οὐ παρελεύσεται.",black,,
153,,"Αἰνεῖτε τὸν Κύριον ἐκ τῆς γῆς, δράκοντες καὶ πᾶσαι ἄβυσσοι.",black,,
154,,"Πῦρ, χάλαζα, χιών, κρύσταλλος, πνεῦμα καταιγίδος, τὰ ποιοῦντα τὸν λόγον αὐτοῦ.",black,,
155,,"Τὰ ὄρη καὶ πάντες οἱ βουνοί, ξύλα καρποφόρα, καὶ πᾶσαι κέδροι.",black,,
156,,"Τὰ θηρία καὶ πάντα τὰ κτήνη, ἑρπετὰ καὶ πετεινὰ πτερωτά.",black,,
157,,"Βασιλεῖς τῆς γῆς καὶ πάντες λαοί, ἄρχοντες καὶ πάντες κριταὶ τῆς γῆς.",black,,
158,,"Νεανίσκοι καὶ παρθένοι, πρεσβύτεροι μετὰ νεωτέρων, αἰνεσάτωσαν τὸ ὄνομα Κυρίου, ὅτι ὑψώθη τὸ ὄνομα αὐτοῦ μόνου.",black,,
159,,"Ἡ ἐξομολόγησις αὐτοῦ ἐπὶ γῆς καὶ οὐρανοῦ, καὶ ὑψώσει κέρας λαοῦ αὐτοῦ.",black,,
160,,"Ὕμνος πᾶσι τοῖς ὁσίοις αὐτοῦ, τοῖς υἱοὶς Ἰσραήλ, λαῷ ἐγγίζοντι αὐτῷ.",black,,
161,ΨΑΛΜΟΣ ΡΜΘ' (149),,red,,
162,,"ᾌσατε τῷ Κυρίῳ ᾆσμα καινόν, ἡ αἴνεσις αὐτοῦ ἐν ἐκκλησίᾳ Ὁσίων.",black,,
163,,"Εὐφρανθήτω Ἰσραὴλ ἐπὶ τῷ ποιήσαντι αὐτόν, καὶ υἱοὶ Σιὼν ἀγαλλιάσθωσαν ἐπὶ τῷ βασιλεῖ αὐτῶν.",black,,
164,,"Αἰνεσάτωσαν τὸ ὄνομα αὐτοῦ ἐν χορῷ , ἐν τυμπάνῳ καὶ ψαλτηρίῳ ψαλάτωσαν αὐτῷ.",black,,
165,,"Ὅτι εὐδοκεῖ Κύριος ἐν τῷ λαῷ αὐτοῦ, καὶ ὑψώσει πραεῖς ἐν σωτηρίᾳ.",black,,
166,,"Καυχἠσονται ὅσιοι ἐν δόξῃ, καὶ ἀγαλλιάσονται ἐπὶ τῶν κοιτῶν αὐτῶν.",black,,
167,,"Αἱ ὑψώσεις τοῦ Θεοῦ ἐν τῷ λάρυγγι αὐτῶν, καὶ ῥομφαῖαι δίστομοι ἐν ταῖς χερσὶν αὐτῶν.",black,,
168,,"Τοῦ ποιῆσαι ἐκδίκησιν ἐν τοῖς ἔθνεσιν, ἐλεγμοὺς ἐν τοῖς λαοῖς.",black,,
169,,"Τοῦ δῆσαι τοὺς βασιλεῖς αὐτῶν ἐν πέδαις, καὶ τοὺς ἐνδόξους αὐτῶν ἐν χειροπέδαις σιδηραῖς.",black,,
170,,Τοῦ ποιῆσαι ἐν αὐτοῖς κρῖμα ἔγγραπτον. Δόξα αὕτη ἔσται πᾶσι τοῖς ὁσίοις αὐτοῦ.,black,,
171,ΨΑΛΜΟΣ ΡΝ' (150),,red,,
172,,"Αἰνεῖτε τὸν Θεὸν ἐν τοῖς Ἁγίοις αὐτοῦ, αἰνεῖτε αὐτὸν ἐν στερεώματι τῆς δυνάμεως αὐτοῦ.",black,,
173,Ἦχος α',,red,,
174,,"Ὑμνοῦμέν σου Χριστέ, τὸ σωτήριον Πάθος, καὶ δοξάζομέν σου τὴν Ἀνάστασιν.",black,,
175,,"Ὁ Σταυρὸν ὑπομείνας, καὶ τὸν θάνατον καταργήσας, καὶ ἀναστὰς ἐκ τῶν νεκρῶν, εἰρήνευσον ἡμῶν τὴν ζωήν, Κύριε, ὡς μόνος παντοδύναμος.",black,,
176,,"Ὁ τὸν ᾍδην σκυλεύσας, καὶ τὸν ἄνθρωπον ἀναστήσας, τῇ ἀναστάσει σου, Χριστέ, ἀξίωσον ἡμᾶς, ἐν καθαρᾷ καρδίᾳ, ὑμνεῖν καὶ δοξάζειν σε.",black,,
177,,"Τὴν θεοπρεπῆ σου συγκατάβασιν δοξάζοντες ὑμνοῦμέν σε, Χριστέ. Ἐτέχθης ἐκ Παρθένου καὶ ἀχώριστος ὑπῆρχες τῷ Πατρί. Ἔπαθες ὡς ἄνθρωπος, καὶ ἑκουσίως ὑπέμεινας σταυρόν. Ἀνέστης ἐκ τοῦ τάφου, ὡς ἐκ παστάδος προελθών, ἵνα σώσῃς τὸν κόσμον, Κύριε, δόξα σοι.",black,,
178,Εἶτα τὰ Στιχηρὰ τοῦ Πάσχα μετὰ τῶν Στίχων αὐτῶν. Ἦχος πλ. α' Στίχ.,,red,,
179,,"Πάσχα ἱερὸν ἡμῖν σήμερον ἀναδέδεικται, Πάσχα καινόν, Ἅγιον, Πάσχα μυστικόν, Πάσχα πανσεβάσμιον, Πάσχα Χριστὸς ὁ λυτρωτής, Πάσχα ἄμωμον, Πάσχα μέγα, Πάσχα τῶν πιστῶν, Πάσχα, τὸ πύλας ἡμῖν τοῦ Παραδείσου ἀνοῖξαν, Πάσχα, πάντας ἁγιάζον πιστούς.",black,,
180,Στίχ.,,red,,
181,,"Δεῦτε ἀπὸ θέας Γυναῖκες εὐαγγελίστριαι, καὶ τῇ Σιὼν εἴπατε· Δέχου παρ΄ ἡμῶν χαρᾶς εὐαγγέλια, τῆς Ἀναστάσεως Χριστοῦ, τέρπου, χόρευε, καὶ ἀγάλλου Ἱερουσαλήμ, τὸν Βασιλέα Χριστόν, θεασαμένη ἐκ τοῦ μνήματος, ὡς νυμφίον προερχόμενον.",black,,
182,Στίχ.,,red,,
183,,"Αἱ Μυροφόροι γυναῖκες, ὄρθρου βαθέος, ἐπιστᾶσαι πρὸς τὸ μνῆμα τοῦ Ζωοδότου, εὗρον Ἄγγελον, ἐπὶ τὸν λίθον καθήμενον, καὶ αὐτὸς προσφθεγξάμενος, αὐταῖς οὕτως ἔλεγε· Τί ζητεῖτε τὸν ζῶντα μετὰ τῶν νεκρῶν; τί θρηνεῖτε τὸν ἄφθαρτον ὡς ἐν φθορᾷ; ἀπελθοῦσαι κηρύξατε, τοῖς αὐτοῦ Μαθηταῖς.",black,,
184,Στίχ.,,red,,
185,,"Πάσχα τὸ τερπνόν, Πάσχα Κυρίου, Πάσχα, Πάσχα πανσεβάσμιον ἡμῖν ἀνέτειλε, Πάσχα, ἐν χαρᾷ ἀλλήλους περιπτυξώμεθα, ὦ Πάσχα λύτρον λύπης· καὶ γὰρ ἐκ τάφου σήμερον ὥσπερ ἐκ παστοῦ, ἐκλάμψας Χριστός, τὰ Γύναια χαρᾶς ἔπλησε λέγων· Κηρύξατε Ἀποστόλοις.",black,,
186,,Δόξα... Καὶ νῦν...,black,,
187,,"Ἀναστάσεως ἡμέρα, καὶ λαμπρυνθῶμεν τῇ πανηγύρει, καὶ ἀλλήλους περιπτυξώμεθα. Εἴπωμεν ἀδελφοί, καὶ τοῖς μισοῦσιν ἡμᾶς· Συγχωρήσωμεν πάντα τῇ Ἀναστάσει, καὶ οὕτω βοήσωμεν·",black,,
188,"Εἶτα, τὸ",,red,,
189,,Χριστὸς ἀνέστη...,black,,
190,"ἐκ τρίτου, καὶ ψάλλομεν τοῦτο πολλάκις, ἄχρις ἂν ἀσπάσωνται οἱ Ἀδελφοὶ ἀλλήλους, ὁ δὲ Ἀσπασμὸς γίνεται οὕτω.  Λαμβάνει ὁ Ἱερεὺς τὸ ἅγιον Εὐαγγέλιον, καὶ ἵσταται πρὸ τῶν θυρῶν τοῦ ἁγίου Βήματος, ὁ δὲ Καθηγούμενος, ἐλθὼν καὶ ἀσπασάμενος τὸ ἅγιον Εὐαγγέλιον καὶ τόν Ἱερέα, λαμβάνει αὐτὸ ἐκ τῶν χειρῶν αὐτοῦ, καὶ ἵσταται ἐκ δεξιῶν τοῦ Ἱερέως, Εἶτα οἱ Ἀδελφοὶ πάντες, κατὰ τὴν τάξιν αὐτῶν, ἀσπάζονται πρῶτον τὸ ἅγιον Εὐαγγέλιον, εἶτα τὸν Ἱερέα καὶ τὸν Καθηγούμενον, καὶ ἵστανται κᾀκεῖνοι ἔνθα ἂν τύχωσι, καὶ ἀσπάζονται ἀλλήλους.  Μετὰ γοῦν τὸν Ἀσπασμόν, ἀναγινώσκεται ὁ κατηχητικὸς λόγος τοῦ ἁγίου Ἰωάννου τοῦ ἐκ Χρυσοστόμου παρὰ τοῦ Ἡγουμένου, ἤ του Ἐκκλησιάρχου, ἵστανται δὲ οἱ Ἀδελφοὶ ἅπαντες, καὶ ἐπακροῶνται τῆς ἀναγνώσεως. Τοῦ ἐν Ἁγίοις Πατρὸς ἡμῶν",,red,,
191,,ΙΩΑΝΝΟΥ ΑΡΧΙΕΠΙΣΚΟΠΟΥ ΚΩΝΣΤΑΝΤΙΝΟΥΠΟΛΕΩΣ,black,,
192,,ΤΟΥ ΧΡΥΣΟΣΤΟΜΟΥ,black,,
193,,ΛΟΓΟΣ ΚΑΤΗΧΗΤΙΚΟΣ,black,,
194,"Εἰς τὴν ἁγίαν καὶ λαμπροφόρον ἡμέραν τῆς ἐνδόξου καὶ σωτηριώδους Χριστοῦ τοῦ Θεοῦ ἡμῶν, Ἀναστασεως.",,red,,
195,,"Εἴ τις εὐσεβὴς καὶ φιλόθεος ἀπολαυέτω τῆς καλῆς ταύτης καὶ λαμπρᾶς πανηγύρεως, Εἴ τις δοῦλος εὐγνώμων, εἰσελθέτω χαίρων εἰς τὴν χαρὰν τοῦ Κυρίου αὐτοῦ. Εἴ τις ἔκαμε νηστεύων, ἀπολαυέτω νῦν τὸ δηνάριον. Εἴ τις ἀπὸ τῆς πρώτης ὥρας εἰργάσατο, δεχέσθω σήμερον τὸ δίκαιον ὄφλημα. Εἴ τις μετὰ τὴν τρίτην ἦλθεν, εὐχαρίστως ἑορτασάτω. Εἴ τις μετὰ τὴν ἕκτην ἔφθασε, μηδὲν ἀμφιβαλλέτω· καὶ γὰρ οὐδὲν ζημιοῦται. Εἴ τις ὑστέρησεν εἰς τὴν ἐννάτην, προσελθέτω, μηδὲν ἐνδοιάζων. Εἴ τις εἰς μόνην ἔφθασε τὴν ἑνδεκάτην, μὴ φοβηθῇ τὴν βραδύτητα· φιλότιμος γὰρ ὢν ὁ Δεσπότης, δέχεται τὸν ἔσχατον, καθάπερ καὶ τὸν πρῶτον. Ἀναπαύει τὸν τῆς ἑνδεκάτης, ὡς τὸν ἐργασάμενον ἀπὸ τῆς πρώτης. Καὶ τὸν ὕστερον ἐλεεῖ, καὶ τὸν πρῶτον θεραπεύει, κᾀκείνῳ δίδωσι, καὶ τούτῳ χαρίζεται. Καὶ τὰ ἔργα δέχεται, καὶ τὴν γνώμην ἀσπάζεται. Καὶ τὴν πρᾶξιν τιμᾷ, καὶ τὴν πρόθεσιν ἐπαινεῖ· οὐκοῦν εἰσέλθετε πάντες εἰς τὴν χαρὰν τοῦ Κυρίου ἡμῶν, καὶ πρῶτοι καὶ δεύτεροι τὸν μισθὸν ἀπολαύετε. Πλούσιοι καὶ πένητες μετ' ἀλλήλων χορεύσατε. Ἐγκρατεῖς καὶ ῥάθυμοι τὴν ἡμέραν τιμήσατε. Νηστεύσαντες καὶ μὴ νηστεύσαντες, εὐφράνθητε σήμερον. Ἡ τράπεζα γέμει τρυφήσατε πάντες, ὁ μόσχος πολὺς μηδεὶς ἐξέλθῃ πεινῶν. Πάντες ἀπολαύετε τοῦ συμποσίου τῆς πίστεως. Πάντες ἀπολαύσατε τοῦ πλούτου τῆς χρηστότητος. Μηδείς θρηνείτω πενίαν· ἐφάνη γὰρ ἡ κοινὴ βασιλεία. Μηδεὶς ὀδυρέσθω πταίσματα· συγγνώμη γὰρ ἐκ τοῦ τάφου ἀνέτειλε. Μηδεὶς φοβείσθω θάνατον· ἠλευθέρωσε γὰρ ἡμᾶς τοῦ Σωτῆρος ὁ θάνατος. Ἔσβεσεν αὐτόν, ὑπ' αὐτοῦ κατεχόμενος. Ἐσκύλευσε τὸν ᾍδην, ὁ κατελθὼν εἰς τὸν ᾍδην. Ἐπίκρανεν αὐτόν, γευσάμενον τῆς σαρκὸς αὐτοῦ, καὶ τοῦτο προλαβὼν Ἡσαΐας, ἐβόησεν· ὁ ᾍδης, φησίν, ἐπικράνθη συναντήσας σοι κάτω. Ἐπικράνθη, καὶ γὰρ κατηργήθη. Ἐπικράνθη, καὶ γὰρ ἐνεπαίχθη. Ἐπικράνθη, καὶ γὰρ ἐνεκρώθη. Ἐπικράνθη, καὶ γὰρ καθῃρέθη. Ἐπικράνθη, καὶ γὰρ ἐδεσμεύθη. Ἔλαβε σῶμα, καὶ Θεῷ περιέτυχεν. Ἔλαβε γῆν, καὶ συνήντησεν οὐρανῷ. Ἔλαβεν, ὅπερ ἔβλεπε, καὶ πέπτωκεν, ὅθεν οὐκ ἔβλεπε. Ποῦ σου θάνατε τὸ κέντρον; ποῦ σου ᾍδη τὸ νῖκος; Ἀνέστη Χριστός, καὶ σὺ καταβέβλησαι. Ἀνέστη Χριστὸς καὶ πεπτώκασι δαίμονες. Ἀνέστη Χριστός, καὶ χαίρουσιν Ἄγγελοι. Ἀνέστη Χριστός, καὶ ζωὴ πολιτεύεται. Ἀνέστη Χριστός, καὶ νεκρὸς οὐδεὶς ἐπὶ μνήματος. Χριστὸς γὰρ ἐγερθείς ἐκ νεκρῶν ἀπαρχὴ τῶν κεκοιμημένων ἐγένετο. Αὐτῷ ἡ δόξα καὶ τὸ κράτος εἰς τοὺς αἰῶνας τῶν αἰώνων, Ἀμήν.",black,,
196,Ἦχος πλ. δ',,red,,
197,,"Ἡ τοῦ στόματός σου καθάπερ πυρσὸς ἐκλάμψασα χάρις, τὴν οἰκουμένην ἐφώτισεν, ἀφιλαργυρίας τῷ κόσμῳ θησαυροὺς ἐναπέθετο, τὸ ὕψος ἡμῖν τῆς ταπεινοφροσύνης ὑπέδειξεν. Ἀλλὰ σοῖς λόγοις παιδεύων, Πάτερ Ἰωάννη Χρυσόστομε, πρέσβευε τῷ Λόγῳ Χριστῷ τῷ Θεῷ, σωθῆναι τὰς ψυχὰς ἡμῶν.",black,,
198,"Μετὰ τὸν Εὐλογητόν,",,red,,
199,,Χριστὸς ἀνέστη ἐκ νεκρῶν...,black,,
200,(Ἐκ γ'),,red,,
201,,"Ἀνάστασιν Χριστοῦ θεασάμενοι προσκυνήσωμεν ἅγιον Κύριον, Ἰησοῦν τὸν μόνον ἀναμάρτητον. Τὸν Σταυρόν σου Χριστὲ προσκυνοῦμεν, καὶ τὴν ἁγίαν σου Ἀνάστασιν ὑμνοῦμεν καὶ δοξάζομεν· σὺ γὰρ εἶ Θεὸς ἡμῶν, ἐκτός σου ἄλλον οὐκ οἴδαμεν, τὸ ὄνομά σου ὀνομάζομεν. Δεῦτε πάντες οἱ πιστοί, προσκυνήσωμεν τὴν τοῦ Χριστοῦ ἁγίαν Ἀνάστασιν. Ἰδοὺ γὰρ ἦλθε διὰ τοῦ Σταυροῦ, χαρὰ ἐν ὅλῳ τῷ κόσμῳ. Διὰ παντὸς εὐλογοῦντες τὸν Κύριον, ὑμνοῦμεν τὴν Ἀνάστασιν αὐτοῦ. Σταυρὸν γὰρ ὑπομείνας δι' ἡμᾶς, θανάτῳ θάνατον ὤλεσεν.",black,,
